"Index","Open","High","Low","Close","Volume","Adjusted"
2016-12-15,207.830002,209.100006,207.830002,209.100006,1343,209.100006
2016-12-16,209.389999,210.559998,209.389999,209.940002,1735,209.940002
2016-12-19,209.300003,210.270004,209.300003,210.270004,42,210.270004
2016-12-20,210.229996,211.110001,210.229996,211.110001,67,211.110001
2016-12-21,210.929993,211.309998,210.929993,211.309998,355,211.309998
2016-12-22,210.649994,211.229996,210.649994,211.089996,251,211.089996
2016-12-23,211.300003,211.300003,210.449997,211.190002,38,211.190002
2016-12-27,211.389999,211.449997,211.389999,211.449997,2,211.449997
2016-12-28,211.369995,211.550003,211.369995,211.550003,2,211.550003
2016-12-29,209.860001,211.110001,209.860001,211.110001,125,211.110001
2016-12-30,210.449997,211.630005,210.449997,211.630005,73,211.630005
2017-01-02,210.710007,214.009995,210.710007,213.669998,935,213.669998
2017-01-03,213.949997,214.339996,213.570007,213.570007,954,213.570007
2017-01-04,213.699997,213.699997,213,213.220001,62,213.220001
2017-01-05,212.830002,213.440002,212.830002,213.270004,141,213.270004
2017-01-06,213.100006,213.619995,212.979996,213.619995,64,213.619995
2017-01-09,213.850006,213.850006,212.5,213.089996,112,213.089996
2017-01-10,213.550003,213.550003,212.869995,213.149994,6973,213.149994
2017-01-11,213.350006,215.229996,212.979996,214.720001,561,214.720001
2017-01-12,213.550003,213.550003,212.050003,212.410004,372,212.410004
2017-01-13,213.429993,214.309998,213.270004,214.309998,78455,214.309998
2017-01-16,212.75,213.449997,212.75,213.330002,1689,213.330002
2017-01-17,212.690002,213.25,211.220001,212.839996,66326,212.839996
2017-01-18,213.660004,213.830002,212.899994,213.830002,390,213.830002
2017-01-19,213.899994,214.360001,213.539993,213.770004,278,213.770004
2017-01-20,213.130005,214.320007,213.130005,214.300003,464,214.300003
2017-01-23,212.649994,213.679993,212.649994,213.029999,453,213.029999
2017-01-24,213.300003,213.889999,213.190002,213.880005,827,213.880005
2017-01-25,215.389999,217.619995,215.389999,217.619995,2246,217.619995
2017-01-26,218.949997,218.949997,218.080002,218.369995,235,218.369995
2017-01-27,NA,NA,NA,NA,NA,NA
2017-01-30,217,217,215.309998,215.389999,347,215.389999
2017-01-31,215.25,216.199997,212.889999,212.889999,5478,212.889999
2017-02-01,214.880005,216.029999,214.580002,214.800003,1191,214.800003
2017-02-02,214.300003,214.830002,214.160004,214.470001,24083,214.470001
2017-02-03,214.570007,215.240005,214.490005,214.839996,19757,214.839996
2017-02-06,214.130005,214.910004,212.119995,212.119995,4458,212.119995
2017-02-07,212,213.869995,212,212.940002,292,212.940002
2017-02-08,212.960007,213.389999,212.179993,213,3519,213
2017-02-09,213.990005,214.820007,213.25,214.699997,459,214.699997
2017-02-10,215.809998,215.820007,214.889999,215.220001,120,215.220001
2017-02-13,215.600006,217.600006,215.600006,217.110001,659,217.110001
2017-02-14,216.759995,217.279999,216.759995,217.089996,247,217.089996
2017-02-15,217.929993,217.929993,216.479996,217.440002,492,217.440002
2017-02-16,217.570007,217.570007,216.479996,216.820007,561,216.820007
2017-02-17,217.020004,217.039993,215.889999,217.039993,277,217.039993
2017-02-20,218.130005,218.240005,217.830002,218.229996,3064,218.229996
2017-02-21,217.929993,220.589996,217.929993,220.589996,3032,220.589996
2017-02-22,221.25,221.289993,220.600006,221.119995,58446,221.119995
2017-02-23,221.009995,221.220001,220.009995,220.029999,5571,220.029999
2017-02-24,219.649994,219.649994,216.240005,217.369995,10574,217.369995
2017-02-27,218.559998,218.559998,217.25,217.770004,74292,217.770004
2017-02-28,217.929993,218.119995,217.429993,217.869995,1192,217.869995
2017-03-01,219.449997,221.869995,219.449997,221.869995,3133,221.869995
2017-03-02,221.929993,222.070007,221.550003,221.649994,767,221.649994
2017-03-03,220.960007,221.649994,220.860001,221.100006,1482,221.100006
2017-03-06,220,220.369995,219.479996,220.059998,15208,220.059998
2017-03-07,220.089996,220.520004,219.940002,220.050003,1035,220.050003
2017-03-08,219.619995,220.759995,219.350006,220.020004,2317,220.020004
2017-03-09,219.470001,220.770004,219.25,220.229996,17134,220.229996
2017-03-10,220.929993,221.710007,219.809998,219.820007,477,219.820007
2017-03-13,219.820007,220.559998,219.820007,220.360001,1309,220.360001
2017-03-14,220.410004,220.610001,220.110001,220.5,889,220.5
2017-03-15,220.699997,220.949997,220.410004,220.949997,478,220.949997
2017-03-16,222.970001,223.039993,221.679993,222.089996,436,222.089996
2017-03-17,221.080002,222.199997,221.080002,222.190002,639,222.190002
2017-03-20,221.419998,221.880005,221.419998,221.479996,426,221.479996
2017-03-21,221.630005,222.419998,219.649994,220.080002,3678,220.080002
2017-03-22,217.350006,219.169998,217.350006,218.839996,3022,218.839996
2017-03-23,218.880005,221.240005,218.649994,221.149994,12607,221.149994
2017-03-24,NA,NA,NA,NA,NA,NA
2017-03-27,219.809998,220.410004,219,220.410004,672,220.410004
2017-03-28,221.570007,223.330002,221.529999,223.330002,15950,223.330002
2017-03-29,224.240005,224.240005,223.740005,224.089996,710,224.089996
2017-03-30,224.399994,224.869995,224,224.869995,2915,224.869995
2017-03-31,224.5,226.009995,224.5,226.009995,1831,226.009995
2017-04-03,227.080002,227.080002,225.229996,225.229996,13729,225.229996
2017-04-04,225.190002,225.630005,224.460007,225.630005,667,225.630005
2017-04-05,225.210007,225.710007,224.589996,224.589996,881,224.589996
2017-04-06,223.199997,224.820007,223.199997,224.740005,313,224.740005
2017-04-07,223.559998,224.899994,223.529999,224.899994,3321,224.899994
2017-04-10,225.009995,225.009995,223.960007,224.479996,744,224.479996
2017-04-11,223.360001,224.330002,221.809998,223.270004,848,223.270004
2017-04-12,223.899994,225.210007,223.369995,223.699997,3461,223.699997
2017-04-13,223.300003,223.300003,222.660004,222.929993,375,222.929993
2017-04-18,223.190002,223.190002,220.979996,221.100006,974,221.100006
2017-04-19,220.990005,221.5,220.990005,221.220001,12448,221.220001
2017-04-20,220.220001,221.600006,220.220001,221.220001,32652,221.220001
2017-04-21,221.399994,222.139999,220.919998,221.669998,38007,221.669998
2017-04-24,225.759995,228.820007,225.759995,228.600006,1373,228.600006
2017-04-25,229.179993,229.339996,228.580002,229.339996,103,229.339996
2017-04-26,228.759995,229.419998,228.759995,229.419998,23477,229.419998
2017-04-27,228.699997,229.179993,228.509995,228.800003,456,228.800003
2017-04-28,228.699997,228.830002,228.529999,228.550003,1279,228.550003
2017-05-02,229.429993,229.75,228.509995,229.75,3195,229.75
2017-05-03,229.589996,230.070007,229.160004,230.070007,718,230.070007
2017-05-04,230.429993,232.25,230.429993,232.25,1935,232.25
2017-05-05,231.699997,233.570007,231.070007,233.570007,1581,233.570007
2017-05-08,234.5,234.5,232.589996,233.190002,217,233.190002
2017-05-09,233.75,234.539993,233.75,233.830002,113,233.830002
2017-05-10,233.649994,234.350006,233.380005,233.380005,2004,233.380005
2017-05-11,233.160004,233.940002,232.490005,232.630005,541,232.630005
2017-05-12,233.580002,234.080002,232.970001,234.080002,1897,234.080002
2017-05-15,234.949997,234.949997,234.029999,234.570007,170,234.570007
2017-05-16,234.789993,235.050003,234.169998,234.550003,18196,234.550003
2017-05-17,232.850006,233.899994,230.550003,231.130005,2412,231.130005
2017-05-18,230.380005,230.5,229.660004,230.470001,32,230.470001
2017-05-19,230.729996,231.740005,230.729996,231.699997,58,231.699997
2017-05-22,232.080002,232.080002,231.080002,231.369995,476,231.369995
2017-05-23,231.399994,232.399994,231.399994,231.970001,1129,231.970001
2017-05-24,NA,NA,NA,NA,NA,NA
2017-05-25,232.75,232.75,231.270004,231.619995,217,231.619995
2017-05-26,231.380005,231.380005,230.029999,231.119995,267,231.119995
2017-05-29,230.979996,231.699997,230.800003,231.699997,281,231.699997
2017-05-30,230.899994,232,230.5,231.050003,710,231.050003
2017-05-31,232.210007,232.639999,231.289993,231.289993,736,231.289993
2017-06-01,231.850006,232.309998,231.850006,232.240005,32,232.240005
2017-06-02,233.5,235.199997,233.5,235.199997,2636,235.199997
2017-06-05,234.460007,234.460007,234.460007,234.460007,0,234.460007
2017-06-06,234,234.470001,232.740005,232.789993,294,232.789993
2017-06-07,232.330002,233.649994,232,232.199997,3078,232.199997
2017-06-08,232.630005,233.130005,232.630005,232.899994,1251,232.899994
2017-06-09,233.110001,234.899994,233.110001,234.860001,338,234.860001
2017-06-12,233.699997,233.869995,232.460007,232.630005,19,232.630005
2017-06-13,232.949997,233.800003,232.949997,233.729996,81,233.729996
2017-06-14,234.169998,236.470001,234.169998,234.339996,5386,234.339996
2017-06-15,234.399994,234.399994,231.270004,232.279999,665,232.279999
2017-06-16,233.300003,233.690002,233.089996,233.690002,12186,233.690002
2017-06-19,235.580002,236.410004,235.229996,236.059998,2021,236.059998
2017-06-20,237.130005,237.25,234.779999,234.779999,3988,234.779999
2017-06-21,233.160004,234.220001,233.149994,233.940002,1110,233.940002
2017-06-22,232.720001,234.259995,232.720001,234.259995,729,234.259995
2017-06-23,233.960007,233.960007,232.350006,233.029999,979,233.029999
2017-06-26,234.179993,234.800003,233.630005,233.630005,536,233.630005
2017-06-27,232.660004,233.220001,231.589996,231.589996,1219,231.589996
2017-06-28,229.820007,231.679993,229.660004,231.220001,1311,231.220001
2017-06-29,232.110001,232.110001,227.149994,227.210007,4186,227.210007
2017-06-30,227.119995,227.119995,225.690002,225.690002,296,225.690002
2017-07-03,227,228.369995,227,228.229996,794,228.229996
2017-07-04,227.970001,228.130005,227.669998,227.669998,61,227.669998
2017-07-05,227.399994,228.460007,227.25,227.990005,2347,227.990005
2017-07-06,228.5,228.5,225.759995,226.559998,261,226.559998
2017-07-07,226.559998,226.699997,225.929993,226.699997,107,226.699997
2017-07-10,227.960007,228.399994,227.460007,227.710007,1270,227.710007
2017-07-11,228.789993,229.259995,227.529999,227.529999,588,227.529999
2017-07-12,227.869995,230.940002,227.869995,230.940002,878,230.940002
2017-07-13,231,231,230.339996,230.960007,6152,230.960007
2017-07-14,231.199997,231.529999,231.199997,231.240005,30,231.240005
2017-07-17,230.240005,231.169998,230.220001,230.520004,15483,230.520004
2017-07-18,229.600006,229.600006,227.360001,227.830002,3576,227.830002
2017-07-19,227.800003,228.270004,227.619995,228.309998,224,228.309998
2017-07-20,229.479996,229.729996,227.539993,227.869995,1777,227.869995
2017-07-21,226.550003,226.550003,224,224.25,3512,224.25
2017-07-24,224.199997,224.199997,223.449997,223.850006,826,223.850006
2017-07-25,223.880005,225.119995,223.880005,224.570007,570,224.570007
2017-07-26,224.619995,225.919998,224.619995,225.710007,26916,225.710007
2017-07-27,225.240005,225.240005,223.550003,224.059998,433,224.059998
2017-07-28,222.740005,223.059998,221.990005,223.059998,1153,223.059998
2017-07-31,223.130005,223.679993,222.169998,222.169998,41,222.169998
2017-08-01,222.610001,225.649994,222.039993,224.759995,413,224.759995
2017-08-02,224.770004,224.770004,223.429993,223.550003,175,223.550003
2017-08-03,222.350006,223.229996,222.270004,223.199997,1764,223.199997
2017-08-04,222.970001,225.830002,222.779999,225.669998,1083,225.669998
2017-08-07,226.25,226.25,224.800003,224.960007,59,224.960007
2017-08-08,225.039993,225.869995,225.039993,225.570007,50,225.570007
2017-08-09,223.619995,223.619995,223.089996,223.089996,962,223.089996
2017-08-10,223.119995,223.119995,220.520004,220.610001,103,220.610001
2017-08-11,219.429993,220.559998,219,220.440002,598,220.440002
2017-08-14,221.929993,223.279999,221.929993,223.070007,86,223.070007
2017-08-15,224.279999,224.279999,223.25,223.25,29,223.25
2017-08-16,224.639999,224.970001,224.639999,224.729996,10,224.729996
2017-08-17,224.149994,224.630005,223.729996,223.729996,318,223.729996
2017-08-18,222.029999,223,221.910004,223,35,223
2017-08-21,222.300003,222.300003,221.179993,221.179993,165,221.179993
2017-08-22,222.830002,224.070007,222.669998,223.940002,117,223.940002
2017-08-23,224.539993,224.539993,223.210007,223.210007,16,223.210007
2017-08-24,223.520004,224.190002,223.25,223.25,12528,223.25
2017-08-25,223.699997,223.789993,222.990005,222.990005,67,222.990005
2017-08-28,221.839996,222.610001,221.839996,222.119995,137,222.119995
2017-08-29,220.130005,220.130005,217.600006,219.050003,452,219.050003
2017-08-30,220.330002,220.330002,220.089996,220.089996,0,220.089996
2017-08-31,221.699997,221.699997,220.960007,220.960007,35,220.960007
2017-09-01,221.880005,222.559998,221.850006,222.419998,298,222.419998
2017-09-04,220.929993,222,220.929993,221.729996,51,221.729996
2017-09-05,221.550003,221.970001,221.550003,221.970001,288,221.970001
2017-09-06,221.100006,223.960007,221.100006,223.509995,3433,223.509995
2017-09-07,224.699997,225.160004,224.699997,224.929993,424,224.929993
2017-09-08,224.130005,225.059998,224.130005,225.059998,317,225.059998
2017-09-11,226.630005,228.220001,226.630005,228.220001,341,228.220001
2017-09-12,228.949997,229.330002,228.949997,229.080002,46,229.080002
2017-09-13,229,229.580002,229,229.470001,759,229.470001
2017-09-14,229.440002,229.529999,229.199997,229.309998,256,229.309998
2017-09-15,229.330002,229.330002,228.960007,229,72,229
2017-09-18,230.050003,230.399994,229.690002,229.869995,121,229.869995
2017-09-19,230.089996,230.089996,229.770004,229.880005,64,229.880005
2017-09-20,229.630005,229.970001,229.630005,229.970001,0,229.970001
2017-09-21,230.649994,230.649994,230.399994,230.399994,6,230.399994
2017-09-22,230.029999,230.410004,230.029999,230.410004,0,230.410004
2017-09-25,230.369995,230.479996,230.369995,230.479996,84,230.479996
2017-09-26,229.899994,230.929993,229.899994,230.710007,250,230.710007
2017-09-27,231.300003,231.539993,231.300003,231.539993,0,231.539993
2017-09-28,231.830002,232.440002,231.830002,232.440002,0,232.440002
2017-09-29,232.850006,234.550003,232.820007,234.550003,1408,234.550003
2017-10-02,235.649994,236.039993,235.649994,236.039993,160,236.039993
2017-10-03,236.369995,236.369995,236.070007,236.320007,507,236.320007
2017-10-04,236.720001,236.860001,235.759995,236.860001,22,236.860001
2017-10-05,236.479996,236.940002,236.479996,236.940002,27,236.940002
2017-10-06,237.059998,237.059998,236.470001,236.619995,33,236.619995
2017-10-09,237.050003,237.050003,236.929993,236.929993,0,236.929993
2017-10-10,236.589996,236.589996,236.179993,236.529999,1463,236.529999
2017-10-11,236.850006,237.119995,236.850006,237.119995,0,237.119995
2017-10-12,237.009995,237.5,236.759995,237.5,452,237.5
2017-10-13,237.899994,238.199997,237.520004,237.600006,2755,237.600006
2017-10-16,237.520004,238.119995,237.520004,237.830002,12015,237.830002
2017-10-17,237.899994,237.929993,237.520004,237.710007,715,237.710007
2017-10-18,237.800003,238.789993,237.800003,238.479996,2079,238.479996
2017-10-19,238.279999,238.279999,236.199997,237.199997,982,237.199997
2017-10-20,238.410004,238.410004,237.220001,237.220001,493,237.220001
2017-10-23,237.229996,238.369995,237.229996,237.320007,2504,237.320007
2017-10-24,237.399994,238.279999,237.009995,237.589996,1941,237.589996
2017-10-25,237.580002,237.639999,236.100006,236.429993,14876,236.429993
2017-10-26,236.520004,239.979996,236.520004,239.779999,1907,239.779999
2017-10-27,240.75,241.649994,240.75,241.479996,411,241.479996
2017-10-30,241.410004,241.759995,241.410004,241.660004,318,241.660004
2017-10-31,241.259995,242.699997,241.259995,242.699997,1039,242.699997
2017-11-01,NA,NA,NA,NA,NA,NA
2017-11-02,245.919998,245.919998,245.369995,245.369995,5,245.369995
2017-11-03,245.740005,246.220001,245.740005,246.220001,16,246.220001
2017-11-06,245.699997,245.759995,245.699997,245.759995,0,245.759995
2017-11-07,246.559998,246.559998,244.320007,244.389999,434,244.389999
2017-11-08,244.970001,244.970001,244.190002,244.720001,9,244.720001
2017-11-09,244.479996,244.479996,241.100006,241.190002,1320,241.190002
2017-11-10,241.350006,241.350006,240.259995,240.259995,56,240.259995
2017-11-13,240.399994,240.399994,237.720001,239.229996,2123,239.229996
2017-11-14,239.449997,239.449997,238.490005,238.490005,207,238.490005
2017-11-15,236.399994,237.089996,235.449997,237.089996,360,237.089996
2017-11-16,238.679993,238.839996,238.5,238.679993,879,238.679993
2017-11-17,238.850006,238.949997,237.779999,237.779999,673,237.779999
2017-11-20,236.580002,238.949997,236.580002,238.949997,15,238.949997
2017-11-21,239.089996,241.509995,239.089996,241.149994,42,241.149994
2017-11-22,241.25,241.25,238.350006,238.350006,337,238.350006
2017-11-23,236.929993,238.300003,236.929993,238.300003,105,238.300003
2017-11-24,238.690002,240.369995,238.619995,239.25,30,239.25
2017-11-27,238.690002,238.690002,237.899994,237.899994,32,237.899994
2017-11-28,238.679993,239.220001,237.899994,239.220001,655,239.220001
2017-11-29,241.029999,241.660004,239.339996,239.339996,243,239.339996
2017-11-30,239.429993,240.740005,239.169998,239.169998,217,239.169998
2017-12-01,239.410004,239.410004,235.789993,236.130005,3764,236.130005
2017-12-04,239.550003,240.300003,238.889999,239.360001,1592,239.360001
2017-12-05,239.729996,239.729996,238.669998,239.470001,435,239.470001
2017-12-06,NA,NA,NA,NA,NA,NA
2017-12-07,239.229996,239.229996,239.169998,239.169998,83,239.169998
2017-12-08,241.169998,242.399994,241.169998,241.179993,367,241.179993
2017-12-11,242.089996,242.089996,240.429993,240.429993,3,240.429993
2017-12-12,240.770004,241.539993,240.399994,241.539993,374,241.539993
2017-12-13,241.429993,241.429993,240.600006,240.600006,75,240.600006
2017-12-14,240.279999,241.080002,239.690002,239.690002,1832,239.690002
2017-12-15,239.050003,240.259995,239.050003,240.259995,6,240.259995
2017-12-18,241.880005,243.570007,241.880005,243.570007,1626,243.570007
2017-12-19,243.529999,243.529999,242.419998,242.419998,10,242.419998
